userid	newsid
4515206	100648735
4673475	100648768
4626001	100648768
1395296	100646680
1224286	100646153
1437196	100646087
617204	100645485
9271916	100651950
586401	100645962
341768	100645435
2665739	100637136
2838634	100646722
3378893	100647416
312956	100637151
2215916	100646153
3513100	100647530
5769409	100649537
49742	100637151
7492169	100525510
2388987	100646680
10626081	100654204
768652	100645485
5713000	100649040
1032268	100646680
1569687	100646087
11912886	100657261
6602964	100649537
940963	100646087
8190329	100647672
2822752	100637151
628954	100641438
367862	100646087
12700794	100657502
90204	100641374
1598861	100646153
5209734	100649040
6638579	100649879
7311110	100650220
1647458	100636362
12976486	100658561
9488685	100652369
3767761	100647915
2645258	100646087
4197581	100646058
11327773	100655565
1044853	100633200
3222623	100646872
1905168	100645940
4171657	100633200
4126260	100647914
7094497	100649646
9325775	100647712
4284598	100648593
9932035	100647745
1870607	100646087
9937516	100653403
10663723	100652966
5732238	100649537
2179264	100646087
3928191	100647914
3061333	100646872
8537852	100651469
3900781	100647915
7610715	100646555
252903	100633200
7154574	100644052
2307055	100646147
12520224	100651182
1091814	100646680
7703372	100644067
12051386	100657261
4392561	100648593
12993468	100659316
3699597	100647915
2054046	100646680
5059673	100649202
2738788	100633200
3788362	100647825
7299090	100646555
12405045	100612156
11899259	100653515
9929022	100647745
3140560	100646722
4506852	100648768
1045722	100645962
941933	100646087
8261595	100651469
2519369	100646087
5079567	100648768
6016727	100649040
5619108	100649314
1357	100644648
3588336	100647416
59298	100637151
1938385	100646087
5944202	100649537
1111053	100646087
2160814	100633200
8380659	100651469
4898704	100649040
3362311	100637136
5103118	100648768
1461583	100646680
7122531	100650220
114803	100645322
11371870	100656223
538808	100634859
5046667	100649260
1277758	100646722
6029051	100649537
7078744	100646555
10622583	100654204
555705	100645940
945908	100646087
2064896	100646153
4588722	100648768
4126874	100647825
11987571	100657261
7348214	100650231
4545345	100648768
12138515	100657201
1793574	100645809
1100611	100646153
11096758	100655420
11390839	100656239
2057877	100646087
12451182	100653955
1270580	100646153
10909671	100651182
2023737	100646087
1950391	100646087
1289766	100646087
3557592	100647878
3544848	100646872
1436964	100646087
959622	100646153
190837	100645398
5734592	100645359
7121364	100650220
8213189	100651469
4115067	100647914
9752585	100652686
11055464	100511480
11410704	100656239
145120	100645322
60368	100634859
8272564	100647672
1774613	100646680
7617351	100650220
2944707	100646153
459924	100645335
2698781	100646080
8868225	100361967
11414012	100653515
104451	100644648
2313300	100646345
3724840	100647948
704603	100645485
2940401	100646872
1054450	100646153
4921475	100648759
27164	100637151
4513147	100648768
4318671	100648593
1000803	100646153
7635173	100650060
11462715	100655324
5820767	100649503
52012	100633200
9483087	100419389
4879355	100649040
9671768	100647745
9048395	100651469
501054	100646087
1532763	100636362
1129068	100646087
5871672	100633200
1825393	100646087
11934857	100651182
9914506	100653403
3485342	100646790
8199715	100651469
9950571	100653403
2040712	100633200
12403852	100652966
9487412	100651950
745798	100645962
12407375	100657261
8723614	100651469
11359177	100653515
1861071	100633200
254190	100634859
4743654	100648691
2654566	100646153
1002487	100646087
3309400	100647416
1006817	100646153
12958863	100658561
3358455	100647710
1590054	100646087
8417293	100650702
9161311	100642618
150557	100645335
3345644	100637151
5745551	100649537
2515996	100646404
470784	100646009
9292054	100651950
2673628	100646812
137894	100644648
4034290	100647914
2874491	100646722
1756543	100646153
4263449	100640893
584927	100645495
473780	100646080
335770	100644578
5794632	100649537
4666941	100648735
3740797	100647914
5104626	100649040
5838082	100650010
6031956	100649537
113410	100645093
4867612	100648768
4867618	100648768
3559195	100647710
10068501	100653403
2760822	100646872
5900723	100645359
8725892	100651469
1111201	100646080
142788	100641375
3693696	100647825
3333321	100633200
8214188	100651397
5753434	100649537
3355558	100633200
48086	100637151
9055860	100647745
10007071	100653403
3997878	100647825
2639999	100646087
1114351	100637151
5083175	100649503
3725946	100647914
4527490	100648768
5958016	100649040
1848335	100646087
1003467	100646153
8396857	100651469
2718221	100646153
8202603	100651469
1237456	100646463
2255693	100646680
11101545	100651182
1290850	100645962
165939	100645322
143780	100645322
8308649	100651469
8204679	100651469
10657404	100654434
9934579	100653403
4635175	100648768
8224046	100651469
9290514	100652075
950282	100646153
599495	100644648
4517414	100648593
954708	100646087
7223992	100650137
4531204	100648735
4929096	100649040
252733	100642684
9009529	100651469
846866	100645485
1823172	100646680
3023217	100646722
183502	100641370
2693257	100646722
6039819	100649537
2136638	100646058
1085682	100646680
6039811	100649537
1031596	100646087
10629353	100654204
5286570	100649202
1190945	100646153
121732	100644648
11353601	100653515
308659	100645338
1953761	100646153
7090683	100650220
9300152	100651950
2987106	100637136
7774965	100644052
1807020	100646153
9722893	100653093
7703673	100650702
7102466	100650220
72426	100644851
76962	100633200
4507316	100648768
1288879	100646087
9941822	100653403
1277261	100646087
4895414	100648930
3165306	100646712
11768054	100656329
2522389	100646087
9900622	100653403
1378892	100637151
3562881	100647416
100162	100637151
8212695	100651469
7593564	100650220
3311643	100633200
2114373	100648735
7105210	100650338
3832243	100622970
10659111	100654204
10569202	100654237
981436	100646087
981435	100633200
1746185	100646153
1045087	100646087
3773346	100647915
1073688	100646087
9511347	100651950
7723675	100646555
4542104	100648768
8304948	100651469
1726148	100646087
2836388	100646153
2361148	100645962
1083218	100646087
12864505	100658441
9283366	100651950
128585	100645098
1990944	100646087
5412126	100649040
1564989	100646087
3725317	100647915
4181707	100648593
5676654	100649202
9901081	100653403
633439	100645485
9943790	100651405
4743006	100648768
25599	100634859
948532	100646087
7073491	100650220
4846977	100637175
3246199	100646751
742799	100645540
3120417	100646872
4542579	100648768
9959845	100647712
4019734	100647915
9105849	100651772
985200	100646153
2689553	100646722
1937243	100646680
626718	100645448
2043	100634859
11133122	100655420
481584	100645485
642249	100645962
479920	100634859
2665024	100645303
10657988	100651182
4906994	100649040
8135867	100650266
3906195	100647825
11076703	100653515
2669905	100629425
5752425	100640893
4164842	100648474
2922700	100646872
14137	100644648
788229	100645940
1899466	100646087
7080232	100644067
1368274	100646087
60648	100633200
5100337	100649260
4755789	100648742
5968512	100649537
5336627	100649503
3599902	100646872
4713081	100648768
7907239	100650702
1290337	100646087
990270	100646087
3396607	100647530
7594537	100651046
1430957	100646153
3795166	100647407
1029127	100646080
2070647	100646153
1035736	100646153
3323402	100647416
4937014	100648768
6001940	100649537
1397516	100646680
962458	100646722
5850283	100649537
6567646	100649537
1134294	100646153
1252621	100646153
2400793	100646680
7062676	100650220
200168	100645310
2678227	100646080
4848171	100640893
4532270	100648768
7108392	100650220
4310275	100648735
8240374	100651469
993389	100646153
10461068	100653403
4219140	100640893
2821067	100646872
1063713	100646087
3701293	100647915
5899891	100649537
1688951	100646058
1983381	100646087
1115582	100646087
54087	100633200
6539730	100649537
7142860	100649879
10017670	100647712
11950954	100657261
9908786	100653403
523338	100644660
5737000	100649537
30743	100644648
1260687	100646153
563647	100633200
3318703	100633200
1194056	100646153
763983	100645485
7852859	100651130
658729	100645925
10442658	100647745
10435145	100653403
9668300	100652686
543674	100645485
7619218	100646555
1123097	100646087
1115765	100646087
3362662	100637136
9921985	100653403
1038073	100646087
8380	100644648
8399237	100651469
5801825	100649537
5903497	100649537
3982908	100637136
8326603	100651469
7886332	100650702
11905998	100657261
5844593	100649646
3459785	100646872
12009640	100657261
9050261	100605900
374149	100637151
3856888	100647825
1788867	100646087
1215868	100633200
2849748	100646712
7083116	100650010
3708507	100637136
4500404	100648768
10807189	100655307
8208601	100651469
1018351	100646087
9638363	100652898
758549	100645303
1277218	100646153
4092028	100647825
5102225	100648768
2720235	100646722
366947	100645398
8290072	100651469
8309470	100651469
832330	100645940
3313502	100637136
2797274	100642596
4672848	100648735
9901167	100653403
9282567	100647672
1014682	100646087
5177137	100649040
3744773	100647915
9452090	100647745
9085206	100651469
2757654	100646153
2206231	100646087
3039694	100637136
8227400	100651469
3941124	100637175
5152954	100649040
5126108	100648768
4696775	100523266
13094809	100658561
3958164	100648148
2106971	100646087
9018897	100651469
4585744	100648768
9671706	100652891
9920581	100653403
1157541	100646153
4501756	100648768
7135588	100644067
5757772	100649537
542335	100645889
8353328	100651469
9121023	100651469
4623532	100648768
8382521	100651469
4552053	100633200
8518499	100650702
1698962	100637151
8761564	100651304
485211	100637151
10103704	100653252
3717752	100647710
1598291	100646087
277164	100635560
2747435	100646722
7198033	100650220
3800347	100647416
1145635	100646087
8311108	100651469
2250284	100646087
61834	100633200
10440095	100653403
61833	100645322
920883	100623792
2060737	100646153
2207940	100646680
4556198	100648768
11899934	100651182
537712	100645962
10002994	100653403
3779085	100647416
8218286	100651469
9275126	100651950
2486566	100646680
657944	100633200
4508060	100648768
3917617	100647710
7266296	100650220
9288466	100651950
12372281	100657412
3120066	100646609
1019670	100646153
9014780	100651469
5061932	100648768
4914212	100633200
1152388	100646153
313563	100635560
2133591	100646153
1810209	100646087
3420856	100637136
622596	100645322
5085695	100649260
1021344	100646087
2706627	100646872
3081520	100646872
4042314	100647914
781412	100637151
3214647	100646872
1029594	100646153
3777950	100647915
1546329	100646722
2788855	100633200
2091297	100646153
4844695	100649503
1463377	100646087
4113505	100647914
285948	100634859
1163939	100646087
1786428	100646087
11898330	100657261
1237034	100646153
11456417	100656239
2757477	100646722
1104338	100646153
9653581	100652898
3456450	100647416
288455	100645268
1238928	100637151
1238929	100645962
7389695	100650220
844183	100645144
11414580	100648645
3403859	100647367
1516965	100646680
1261314	100646080
330587	100641370
453682	100637151
4200041	100640893
3332474	100647710
29970	100637151
2772476	100646153
2695374	100637151
5013266	100648768
3792825	100647915
1268361	100646087
12435798	100657571
1590159	100633200
3353202	100647825
370301	100645448
503087	100645485
3421816	100646872
2400811	100637151
2953137	100646153
3541598	100647710
3529936	100647190
3757763	100620203
5629782	100649202
3437137	100647228
11364781	100656239
2573343	100646058
279188	100644619
12387174	100656454
1385190	100646087
2669705	100637151
10659953	100654204
5749271	100644052
4774994	100648768
958498	100646722
3347194	100637136
3063120	100646153
2597542	100646087
449014	100645962
2787631	100637136
8429574	100651469
1171813	100646153
2746067	100646722
8339273	100651469
8591179	100651286
3621159	100647710
7081980	100647232
2660525	100637151
177246	100580916
2095194	100644655
2662246	100646722
10906354	100655104
11939584	100657261
2790018	100637151
3691146	100647243
3310068	100646872
8362362	100651469
3609054	100647575
5729175	100649537
19356	100644648
954652	100646058
4612404	100648598
122129	100644693
5723630	100649537
4907872	100637175
8191367	100651469
4975863	100649202
6705662	100649537
8211537	100651469
3207303	100643131
31429	100645322
7577852	100650702
4588460	100648768
10942671	100652966
5246571	100578974
878675	100645776
3300815	100646872
545433	100645962
75458	100645310
821375	100645503
5026716	100649040
1508479	100646087
8338583	100650824
6526865	100645359
2783065	100647087
7074122	100650220
165933	100644648
11903481	100657261
11903485	100657316
11116184	100655316
3857167	100637136
7026717	100651177
3329742	100646872
3376032	100637136
2109140	100646680
11087935	100653515
9901200	100278086
79835	100633200
554598	100645448
1368470	100633200
926006	100646965
1348083	100646153
9325513	100647745
199788	100644851
5077346	100648043
3418936	100462467
125736	100644748
9275715	100647672
2172855	100637151
8682977	100651469
532737	100645656
11904930	100657261
1768510	100646680
1077788	100645962
363075	100645428
3191420	100646153
12428803	100653515
7254221	100650220
3337709	100646297
4496604	100648768
9626573	100647745
10431924	100653403
1375772	100637151
2761227	100646722
4868668	100649040
1702186	100646153
1601913	100646087
1804472	100646087
10621424	100654204
1310721	100646153
2477692	100646087
8199528	100651469
8206795	100651469
3637845	100647710
3528711	100647825
9346154	100651950
1620483	100633200
4412169	100648598
2148391	100646087
1075677	100646087
12050971	100657261
3708667	100647915
11377312	100656239
11730932	100655797
5847207	100646153
1869240	100646722
2793630	100633200
3547998	100648031
3613358	100647695
5721009	100649537
1113394	100646722
13018159	100658519
11997202	100651182
137686	100644693
4615294	100648768
3358863	100637151
597443	100646058
9463355	100647712
1386656	100646087
9916728	100653403
1090674	100646087
1189695	100646117
8389320	100651469
11913073	100657261
3722493	100647915
7685393	100644067
9914384	100647712
5860811	100649040
280072	100634859
5736227	100649646
5905180	100644052
7144431	100650220
11691422	100652966
9318552	100651905
473844	100646087
284759	100642618
1215591	100633200
1130913	100646680
11480068	100656239
11104495	100655519
9938824	100653403
1296416	100633200
9017544	100651469
1278657	100646087
3842097	100647825
312353	100643472
2847177	100646153
1790202	100646087
11982273	100642302
2699508	100646153
4898211	100633200
10994419	100655044
3729553	100647914
7103275	100650220
889574	100644748
1065298	100636362
3429470	100647416
3386138	100647533
9945649	100653403
50189	100645322
1340868	100646178
9310265	100651950
10094201	100653362
2735292	100646872
449954	100645485
9950914	100653403
2818646	100646153
3897284	100647915
4502864	100648768
8202416	100651469
11972575	100657261
1393	100634859
11907627	100657261
9020838	100651469
9027828	100651469
3356576	100637136
7153298	100650220
7096697	100650220
1245691	100646087
1587831	100646087
3599494	100647698
8267304	100651469
2729007	100646872
7743822	100650220
433846	100633200
7092588	100650220
9455066	100647672
9299818	100651950
2794077	100646087
8537183	100651469
2720256	100637151
625227	100645503
1126408	100646087
11064325	100655519
1500592	100646722
4900361	100649040
6930462	100623183
4512056	100648768
12862435	100658525
5566288	100648514
2149608	100646680
1169364	100646087
562257	100645940
2391781	100646680
9818157	100651411
19295	100645252
2006418	100646087
195648	100645322
4375495	100648598
5800472	100649537
306609	100637151
5409175	100649202
4224736	100637175
1905358	100646087
25414	100634859
633572	100645335
3032869	100637151
1995359	100646087
1101838	100633200
3721609	100647416
9472491	100644229
3831710	100637151
11356622	100656239
8365430	100651469
632196	100645448
8237627	100651469
191540	100645322
11071384	100653515
6257044	100649889
1808766	100646680
6071468	100649503
4875705	100640893
956578	100646153
19835	100644648
7086515	100650220
508420	100637151
3794955	100647825
8332952	100651469
4856549	100649040
8374865	100651212
5729720	100649040
3316099	100633200
4938717	100649040
2428056	100646201
52589	100644648
7114728	100650633
7134703	100650220
2190607	100646058
12685489	100654452
11902294	100657261
574386	100645335
472929	100645495
12682106	100656985
3536442	100647416
3830665	100633200
7074480	100650220
21247	100633200
3270415	100646153
967374	100646087
4330587	100648598
5794670	100649537
2508465	100646680
1389810	100646087
3309494	100637151
476597	100645485
3372691	100637151
463165	100645365
3404953	100633200
4476666	100648135
5122929	100649040
754745	100645962
8463500	100651469
2822473	100646872
5232813	100649040
3081500	100646872
7604571	100650702
159969	100645322
4847156	100648768
26947	100644648
7073284	100650220
2685105	100637151
5764634	100649537
8543078	100651469
5802690	100649917
2106775	100646087
13005411	100657489
7971637	100650702
5921945	100637175
1372207	100646680
4165819	100648593
4390110	100648331
7740036	100651130
3348384	100637136
1503296	100637151
7061513	100650220
7065817	100646555
945021	100646087
521731	100645485
479110	100633200
6074832	100649537
369350	100645169
384924	100633200
1703301	100646153
9287025	100643727
1471363	100646680
94802	100645205
464854	100645485
11913696	100657261
3707589	100647915
11059169	100652966
4258090	100608327
3900370	100647915
4509355	100648768
2683803	100646087
18179	100644648
1329070	100646317
1238903	100646087
3120178	100646872
2682526	100633200
7274183	100650220
4255229	100648593
4863004	100648059
1390649	100646087
3536829	100647427
3149386	100633200
2748670	100646722
2140372	100646153
4274688	100648593
7610079	100651130
668185	100645428
12956608	100658561
7394226	100650220
9925369	100653403
1453822	100646153
10629317	100650266
662192	100645518
2857385	100637151
1007544	100646722
9918463	100653403
5944914	100649040
2429150	100645962
9679926	100647712
9268595	100651950
318869	100645448
12401244	100653515
725679	100645474
2727045	100646153
35124	100637151
2987634	100646722
1408541	100646153
2022011	100646722
1134935	100633200
7444927	100650010
3400341	100646080
3430887	100647825
4102458	100637151
7117145	100644067
12827622	100653955
11477134	100582218
9632957	100647745
6012986	100649537
1026732	100646153
1470772	100646153
3556814	100647416
955946	100636362
1057808	100637151
50044	100637151
983794	100646087
7557	100644648
9105854	100651469
8881757	100650338
10529689	100651182
7307254	100650220
1571605	100646087
2876148	100646087
9061247	100647672
2807992	100637151
7121722	100650220
11496069	100656329
4163750	100653298
3701410	100647915
4896042	100637175
508243	100634859
26442	100645303
5757960	100649537
1704391	100637151
276666	100637151
2877366	100646722
11105652	100655860
2100824	100646058
9957484	100653403
11690601	100651182
877607	100645962
5937330	100649040
5738796	100649537
3567505	100647416
311162	100646020
5934586	100649537
956964	100646153
9289116	100651950
9021402	100651469
952428	100646153
7074105	100650220
3455042	100647710
553906	100645478
7690224	100651130
976134	100646153
683003	100645335
310067	100644693
2617292	100647509
558484	100645485
4244875	100640893
1024018	100646153
539903	100644655
2662059	100646153
4522851	100648768
4864777	100649202
1585189	100646087
11704146	100655351
1512638	100633200
7080763	100650220
12797609	100658441
3391519	100647416
3384357	100647825
8308858	100651469
172343	100646080
8690579	100651469
444345	100634859
1047990	100646680
4501016	100648768
5778017	100649202
3539693	100647416
3395467	100646171
3060486	100646038
3817047	100648357
6027974	100648796
1868716	100646087
1699504	100646680
4900364	100649040
682350	100645962
3734548	100633200
8204315	100651469
2967444	100646965
5464235	100649202
4170602	100633200
7229005	100650220
2826963	100646872
10619614	100654204
975449	100646153
2949091	100646722
4508746	100648768
2355934	100646680
4164883	100640893
446820	100633200
1186182	100646087
2677429	100646153
3378327	100637136
4932674	100649064
2348983	100646153
379514	100645335
7159337	100650220
1135572	100627330
7817178	100643080
1662109	100646153
986745	100646153
4961731	100649260
3714079	100647825
5330691	100649040
8414256	100651469
184147	100645322
636468	100645495
7314782	100646555
1294876	100646153
4308363	100633200
272956	100645428
12721450	100658349
2764964	100646327
8210087	100646555
9668476	100647672
9366504	100651950
2736474	100646153
2955128	100646153
3758215	100647915
971216	100646153
3232577	100646997
4174035	100648598
4933606	100649202
331022	100645428
9938462	100653403
10482347	100653785
6004181	100649646
2856511	100636362
4201521	100640893
12511652	100492433
164655	100644648
211712	100645322
448349	100633200
1688440	100646087
3092211	100646722
8408745	100651469
129961	100645047
7098886	100644067
3952443	100647825
5730748	100649537
1281658	100646153
4342	100637151
7101261	100650220
8131418	100650220
2754014	100633200
3016800	100646872
6181224	100648517
6926798	100649537
10480716	100651182
3640458	100647825
304372	100645335
950307	100646153
954489	100634859
446441	100633200
7072415	100646555
9945591	100653403
681075	100645485
448534	100645699
1198667	100646087
151333	100645322
8220971	100647745
2679682	100646872
4067774	100647825
89103	100645322
160531	100645282
9943505	100653403
5333032	100648411
493733	100633200
5767343	100649537
4238952	100648574
132454	100627330
490103	100645940
88854	100645169
10022149	100653403
110435	100637151
1677787	100645962
9994383	100653403
1429057	100646087
2735817	100633200
1820872	100646087
503297	100645365
28875	100645169
8434233	100651469
616411	100645962
5980447	100649537
1351320	100646437
12389017	100657261
253769	100633200
7113251	100650220
4193624	100633200
2073085	100646087
1395578	100646722
7263300	100644052
2876807	100637151
3380848	100647416
4703053	100477112
2913582	100642914
7280611	100650416
126068	100637151
354112	100645330
9307195	100647745
1282351	100646153
2096064	100646087
4043292	100647698
3778243	100647915
9914830	100653318
3765348	100647825
8260802	100651469
4459547	100648402
7710545	100650702
129622	100645322
1591476	100635560
1414820	100636362
3146095	100646872
575814	100637151
3014451	100646872
5861727	100633200
732173	100645322
4119581	100647914
8649481	100648007
57133	100633200
3716401	100633200
647998	100644566
1077083	100646087
2164974	100646087
8213292	100651469
4898833	100649040
8063707	100650702
622805	100645503
7609620	100651130
9935072	100653403
3070453	100647103
438695	100633200
4203789	100640893
4523249	100648768
9481512	100652121
63433	100645303
4059925	100647914
7581642	100650702
937107	100647572
3326312	100633200
9313716	100647745
2760652	100637151
7271878	100646555
1258827	100633200
9475164	100647745
3853645	100647915
1555214	100646087
3845200	100647825
10106103	100653403
917942	100480925
1353897	100646087
9951646	100653351
1956066	100646087
7511631	100650633
4575807	100648768
2770766	100637151
8405540	100651130
7052460	100646555
7166710	100650220
683741	100645483
6699	100633200
6972351	100649537
2067864	100646087
8449740	100651469
8397198	100651469
8204783	100651469
8292869	100651469
11946198	100657261
7226509	100650220
7167002	100650220
108074	100633200
2736048	100646722
5542548	100649040
62210	100644648
2982864	100646790
2800097	100646722
10660021	100654498
1588267	100646087
437113	100637151
1132898	100646087
1491658	100637151
3734487	100647914
123860	100644648
1234006	100637151
2044858	100646153
3399729	100637136
1673251	100646153
664813	100645169
4238566	100637175
3425736	100637136
3967058	100647825
222236	100645258
6941435	100649537
322654	100645330
3349507	100647190
11927906	100657261
3659095	100647710
2544558	100643612
11359517	100653515
1224962	100646087
4953229	100649040
50826	100633200
502715	100643601
23648	100634859
6087625	100649537
769067	100645485
8235385	100651469
5998817	100649503
9922602	100653403
12712951	100654790
1053479	100646087
4867837	100648984
1417700	100646087
9031729	100651469
15014	100644648
7243655	100650220
72191	100645303
995756	100646153
10759900	100653298
4943667	100649040
9946369	100653403
9674084	100652686
5837698	100649537
1019709	100608554
1691033	100646087
8212938	100651469
520518	100634859
444061	100645485
11066992	100538958
950847	100646680
2782266	100647384
7183061	100650220
10733764	100654204
5088387	100649202
527835	100645485
4643753	100648768
7693911	100650702
10489534	100652919
3472417	100633200
1541096	100646087
100453	100644648
3525851	100647710
5788969	100633200
9950893	100653403
12714339	100651182
2019081	100646153
2803014	100646965
308090	100637151
3048714	100646872
10611299	100654463
213068	100645335
10042921	100647712
782830	100464480
2682874	100646153
9921001	100653403
435407	100645485
1985329	100646087
1655285	100645335
5931226	100649646
7087247	100650220
7683067	100651130
1391048	100645940
1094148	100646153
1029259	100646153
8420313	100651469
2704674	100646153
98390	100644736
1339896	100646722
2047211	100646087
2883126	100646722
9455853	100651950
2759831	100646872
3818550	100647914
726356	100645485
3340876	100637136
6247720	100644067
38940	100637151
12984148	100657489
515317	100633200
942730	100646153
6299381	100649537
114709	100644648
1253730	100651130
2924577	100633200
7106479	100650220
2008998	100646680
579739	100637151
13008906	100658519
164319	100644060
6825605	100649537
1044672	100645690
4879451	100648768
3718541	100633200
9282649	100651950
7134802	100650220
3335742	100647416
442636	100645485
377043	100647369
626806	100645485
2418357	100646087
7605879	100651130
990125	100646722
11674	100633200
9909686	100653403
9647067	100647672
9931001	100653403
9663040	100652597
9963102	100653403
2159965	100646153
905261	100645962
878679	100646695
4979460	100649260
3531728	100637136
1604036	100646087
5061564	100640893
2761260	100646153
3962968	100647537
8215500	100651469
3713594	100647915
475822	100637151
11341617	100651182
10247932	100653403
4567192	100648768
9056707	100651772
9925808	100653403
1765722	100646087
5757051	100649040
1869021	100646153
8418465	100651469
9025548	100651469
2606	100645322
896256	100644578
395281	100645428
2384273	100646087
7221178	100650220
1524775	100646153
1635050	100646153
2423542	100646404
4630997	100648735
939991	100646087
9136908	100651469
2516634	100645962
4572940	100648768
8524092	100651469
984386	100633200
3639371	100647710
1851269	100646722
1189654	100633200
6380989	100649537
11904628	100657261
1006489	100633200
9969629	100653403
1294856	100646680
3737910	100648319
7018	100633200
2727211	100646153
1052507	100637151
2655188	100646722
3576278	100646872
11392710	100656239
1039322	100646153
7655218	100651130
180856	100637151
3867272	100647243
3336391	100633200
7100026	100650220
7044138	100650220
2853831	100646872
4227866	100640893
4863904	100649040
12035530	100657261
8779424	100651469
12786228	100658441
663122	100645335
3757245	100647243
334078	100645335
67189	100633200
1023974	100646680
759692	100645495
8107962	100650702
2322728	100646087
9270364	100473516
8273933	100651469
905872	100645144
7171700	100650220
3594588	100647416
6219714	100649646
931292	100645702
8498239	100651469
640520	100640255
1183888	100646722
1212827	100646680
5608343	100649202
843032	100634859
2227767	100646722
941607	100646361
9912860	100653403
4136203	100647710
7067044	100650220
1864844	100646680
2817069	100646594
11905976	100657261
2985802	100646153
553372	100645483
2741637	100633200
2857049	100646153
11926209	100657261
5941888	100649537
3698646	100633200
1338919	100646087
28271	100644648
13063246	100658561
3829547	100647915
15976	100633200
4883431	100649040
7949657	100650879
1701384	100645962
283568	100633200
3313901	100637151
2850568	100646872
4499764	100637175
3149702	100646872
4603380	100648768
3413185	100647226
7790387	100650702
1916593	100646087
9010371	100647745
5884441	100649537
3431448	100647416
8263859	100651469
549557	100645483
486056	100645428
590284	100645962
793245	100645699
974308	100646087
6213541	100648981
686887	100645962
2297536	100646153
474700	100634859
993414	100646680
398486	100644619
45250	100633200
4502885	100648768
1445599	100646087
1722299	100646087
3039633	100646872
4927351	100648768
2875622	100646087
9019405	100651469
4715093	100648768
1545278	100646153
28857	100645303
4529307	100648768
869101	100645776
4966495	100648768
1701923	100646153
1450434	100646087
5725845	100633200
1358378	100646680
177898	100646153
2877199	100637136
3768906	100647915
1419079	100646087
9941388	100653403
7699648	100650220
2268063	100633200
5045555	100649040
1344029	100646680
4968564	100649040
10643274	100652586
4869338	100649202
3361950	100646812
3570066	100647710
8243203	100650702
4512019	100648768
1313188	100646087
7064532	100650220
11068904	100655738
7091563	100650220
2599754	100651130
7586307	100650702
249615	100641395
3906879	100647825
5738348	100649537
6824947	100649537
10724431	100654390
2690941	100646722
5806463	100649537
3152094	100646872
3898193	100647915
2828947	100646722
12380042	100651182
4838893	100648768
8495872	100647745
4572790	100648768
10028227	100653403
2244134	100646153
1180210	100646680
3902117	100647243
5004982	100648768
7625594	100650702
946532	100646087
1793803	100646087
1437302	100646087
4858290	100648768
3964570	100647915
3725031	100647416
3484229	100637136
9467566	100647672
3627088	100647230
2778237	100637151
5933366	100649537
7354153	100650220
3870481	100647710
1559928	100646087
1072161	100646153
8207613	100651469
11075319	100652966
8133491	100650702
4536545	100648768
7228253	100644067
3889622	100647915
942078	100646153
3717336	100647825
2701494	100646722
6902635	100649537
8208507	100651469
5869139	100649537
794352	100645485
7599123	100644067
7114182	100644052
444892	100634859
157179	100644648
294314	100637151
1772035	100646087
868223	100652139
12795810	100658441
1895982	100646087
3774447	100633200
12338490	100657316
10479155	100654109
11341266	100656239
7166732	100650220
7111719	100650220
442864	100633200
14963	100644648
7707129	100650702
11709001	100652966
1361636	100646153
1068494	100646308
9918006	100653403
10625608	100654204
11907859	100657261
2881078	100646153
3463433	100648598
2944749	100646790
501414	100633200
3805198	100647915
604216	100646087
1865590	100646153
4222791	100640893
4547800	100648768
6103020	100649853
1513173	100646087
1022166	100637151
1003427	100646087
12372021	100651182
434442	100634859
9551598	100652075
570079	100638286
848897	100645940
169691	100645169
5285108	100649202
629651	100645485
3947316	100647915
9490771	100647712
2046963	100646153
9021358	100651469
516907	100645702
5927538	100649537
2810602	100646872
1687104	100646080
3444885	100637136
178351	100625962
2643161	100646087
6676571	100649503
2108287	100636197
4889812	100649040
4311975	100648593
9468644	100651469
3879296	100647825
7149970	100649503
9964003	100653403
123221	100642630
4429428	100648031
6579109	100649537
1826782	100646680
471614	100633200
7155493	100650220
3747498	100647914
7591920	100651177
1421627	100637151
9967922	100653403
4102493	100647825
4213073	100637175
55184	100645282
2782283	100643946
2724296	100633200
782583	100646147
1026267	100646087
9662000	100652686
1526557	100646680
7574104	100650220
646399	100645485
5766850	100649040
465484	100637151
2735643	100646872
3892991	100647710
481991	100633200
1211081	100646153
4157093	100650498
10781346	100654455
595260	100637151
11390950	100656239
8259493	100651469
241619	100643946
1249008	100646153
2805969	100633200
5187705	100649260
2293283	100646087
3146372	100646872
4497815	100648768
5580661	100649202
3883373	100647467
8697596	100651469
1229681	100646087
9960936	100647672
1170433	100646087
3812068	100633200
2809511	100646153
1285436	100646087
4450610	100648568
1526124	100646463
73374	100637151
9928171	100653403
2663054	100646153
1008115	100646087
3601758	100647825
8491186	100651469
9648872	100647672
520886	100645485
1416384	100646087
4512605	100648768
1853406	100646722
8291139	100651469
2596643	100646117
2661744	100646153
1519279	100646087
1575228	100633200
5901962	100649537
5018327	100640893
9297020	100647712
5835319	100649537
9023857	100651469
2852853	100646080
1356630	100646087
3750402	100633200
10065274	100647712
2525093	100646087
9407151	100651950
277575	100634859
3200634	100646872
10626865	100654204
6476174	100649503
181090	100645448
69116	100633200
1097771	100646087
4541984	100648768
9729636	100647745
386695	100645448
5054386	100649040
2908200	100646872
2715321	100646872
9056764	100651905
11411592	100651182
1733421	100646087
